frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
http4k-jettyloom-jdbc,443.16ms,1.03s,7.96s,161821,1697232943,1697232958,,0.0,0.0,0.0,11.0
http4k-jettyloom-pgclient,3.73ms,2.94ms,211.83ms,2178601,1697233975,1697233990,,,,,
http4k-jettyloom-pgclient,7.82ms,5.51ms,215.60ms,1024628,1697233992,1697234007,,,,,
http4k-jettyloom-pgclient,11.03ms,5.01ms,220.56ms,695207,1697234009,1697234024,,,,,
http4k-jettyloom-pgclient,15.13ms,6.53ms,232.32ms,509640,1697234026,1697234041,,,,,
http4k-jettyloom-pgclient,20.02ms,11.20ms,229.11ms,394840,1697234043,1697234058,,,,,
http4k-ktornetty,8.06ms,5.55ms,117.67ms,989564,1697235067,1697235082,,,,,
http4k-ktornetty,15.31ms,1.66ms,48.98ms,495390,1697235084,1697235099,,,,,
http4k-ktornetty,23.58ms,3.70ms,95.67ms,322651,1697235101,1697235117,,,,,
http4k-ktornetty,32.69ms,2.65ms,87.37ms,231747,1697235119,1697235134,,,,,
http4k-ktornetty,42.21ms,3.03ms,84.86ms,179485,1697235136,1697235151,,,,,
http4k-netty,2.20ms,750.79us,19.97ms,3463006,1697236157,1697236172,,,,,
http4k-netty,7.89ms,2.39ms,33.17ms,961878,1697236174,1697236189,,,,,
http4k-netty,15.16ms,4.58ms,44.36ms,500116,1697236192,1697236207,,,,,
http4k-netty,22.41ms,6.73ms,66.82ms,338626,1697236209,1697236224,,,,,
http4k-netty,29.55ms,8.83ms,77.29ms,256493,1697236226,1697236241,,,,,
http4k-ratpack,2.34ms,783.41us,18.28ms,3247479,1697237254,1697237269,,,,,
http4k-ratpack,7.82ms,1.85ms,33.35ms,970500,1697237271,1697237286,,,,,
http4k-ratpack,14.96ms,3.32ms,52.38ms,506806,1697237288,1697237303,,,,,
http4k-ratpack,22.03ms,3.83ms,81.53ms,343929,1697237305,1697237320,,,,,
http4k-ratpack,29.05ms,4.96ms,90.61ms,260984,1697237322,1697237337,,,,,
http4k-sunhttploom,19.35ms,12.29ms,100.05ms,415422,1697238347,1697238362,,0.0,312728.0,0.0,0.0
http4k-sunhttploom,19.07ms,12.70ms,76.17ms,422166,1697238364,1697238379,,0.0,281040.0,0.0,0.0
http4k-sunhttploom,20.65ms,13.03ms,83.94ms,382057,1697238381,1697238396,,0.0,234662.0,0.0,0.0
http4k-sunhttploom,22.97ms,14.02ms,88.01ms,341879,1697238398,1697238414,,0.0,210947.0,0.0,0.0
http4k-sunhttploom,25.32ms,15.26ms,91.78ms,308985,1697238416,1697238431,,0.0,167887.0,0.0,0.0
http4k-undertow,5.22ms,5.98ms,103.18ms,1949813,1697239438,1697239453,,,,,
http4k-undertow,10.37ms,12.46ms,163.82ms,1095574,1697239455,1697239470,,,,,
http4k-undertow,15.74ms,13.63ms,146.24ms,548302,1697239472,1697239487,,,,,
http4k-undertow,22.42ms,16.54ms,203.32ms,363765,1697239489,1697239505,,,,,
http4k-undertow,29.16ms,19.40ms,229.38ms,273179,1697239507,1697239522,,,,,
http4s,9.18ms,7.79ms,219.58ms,948508,1697240503,1697240518,,,,,
http4s,25.70ms,4.84ms,231.91ms,291131,1697240520,1697240536,,,,,
http4s,48.94ms,6.70ms,246.06ms,152605,1697240538,1697240553,,,,,
http4s,71.31ms,9.90ms,279.39ms,103804,1697240555,1697240570,,,,,
http4s,94.52ms,11.80ms,298.53ms,78322,1697240572,1697240587,,,,,
hummingbird-postgres,4.89ms,2.46ms,220.44ms,1571127,1697243863,1697243879,,,,,
hummingbird-postgres,17.29ms,1.71ms,77.88ms,438572,1697243881,1697243896,,,,,
hummingbird-postgres,34.63ms,2.29ms,100.54ms,218762,1697243898,1697243913,,,,,
hummingbird-postgres,51.62ms,3.88ms,258.15ms,145849,1697243915,1697243930,,,,,
hummingbird-postgres,69.25ms,3.10ms,129.49ms,109277,1697243932,1697243947,,,,,
hyperexpress-mysql,2.52ms,769.14us,49.51ms,3020992,1697246122,1697246138,,,,,
hyperexpress-mysql,9.29ms,2.88ms,61.80ms,819786,1697246140,1697246155,,,,,
hyperexpress-mysql,18.49ms,8.66ms,355.54ms,418372,1697246157,1697246172,,,,,
hyperexpress-mysql,27.21ms,9.71ms,423.48ms,281783,1697246174,1697246189,,,,,
hyperexpress-mysql,35.77ms,12.13ms,383.46ms,212914,1697246191,1697246206,,,,,
hyperexpress-postgres,1.95ms,1.77ms,40.63ms,4400606,1697246896,1697246912,,,,,
hyperexpress-postgres,4.92ms,2.98ms,209.16ms,1631507,1697246914,1697246929,,,,,
hyperexpress-postgres,9.08ms,4.30ms,57.14ms,850849,1697246931,1697246946,,,,,
hyperexpress-postgres,13.56ms,5.01ms,62.46ms,562634,1697246948,1697246963,,,,,
hyperexpress-postgres,18.02ms,5.86ms,68.92ms,421853,1697246965,1697246980,,,,,
ihp,13.76ms,13.00ms,275.35ms,605645,1697248148,1697248163,,,,,
ihp,90.65ms,194.28ms,1.60s,178957,1697248165,1697248180,589.0,,,,
ihp,223.31ms,409.31ms,2.52s,86493,1697248182,1697248198,1041.0,,,,
ihp,463.16ms,793.46ms,4.97s,50928,1697248200,1697248215,932.0,,,,
ihp,444.10ms,756.77ms,5.84s,36732,1697248217,1697248232,652.0,,,,
imi,5.73ms,2.83ms,96.55ms,1349977,1697249074,1697249089,,,,,
imi,16.53ms,5.11ms,113.28ms,459254,1697249091,1697249106,,,,,
imi,29.82ms,12.75ms,155.73ms,255793,1697249108,1697249123,,,,,
imi,42.79ms,13.41ms,96.76ms,177010,1697249125,1697249141,,,,,
imi,55.65ms,17.07ms,129.99ms,136084,1697249143,1697249158,,,,,
imi-swoole-mysql-raw,5.10ms,2.10ms,73.88ms,1497544,1697250056,1697250071,,,,,
imi-swoole-mysql-raw,11.89ms,9.88ms,355.46ms,666798,1697250073,1697250088,,,,,
imi-swoole-mysql-raw,20.25ms,10.87ms,300.03ms,381012,1697250090,1697250106,,,,,
imi-swoole-mysql-raw,28.56ms,14.07ms,317.40ms,268224,1697250108,1697250123,,,,,
imi-swoole-mysql-raw,37.15ms,20.10ms,387.48ms,206955,1697250125,1697250140,,,,,
imi-swoole-pgsql,5.30ms,1.88ms,47.51ms,1433287,1697250816,1697250831,,,,,
imi-swoole-pgsql,15.65ms,7.18ms,130.84ms,491893,1697250833,1697250848,,,,,
imi-swoole-pgsql,27.64ms,10.17ms,123.76ms,274342,1697250850,1697250865,,,,,
imi-swoole-pgsql,39.86ms,10.38ms,117.82ms,190181,1697250867,1697250882,,,,,
imi-swoole-pgsql,51.87ms,11.68ms,124.13ms,146047,1697250884,1697250899,,,,,
imi-swoole-pgsql-raw,6.52ms,3.79ms,325.42ms,1182688,1697251571,1697251587,,,,,
imi-swoole-pgsql-raw,17.50ms,9.63ms,357.13ms,435955,1697251589,1697251604,,,,,
imi-swoole-pgsql-raw,26.72ms,14.72ms,410.28ms,286135,1697251606,1697251621,,,,,
imi-swoole-pgsql-raw,34.96ms,18.30ms,419.70ms,218299,1697251623,1697251638,,,,,
imi-swoole-pgsql-raw,42.91ms,21.88ms,410.99ms,177396,1697251640,1697251655,,,,,
imi-workerman,5.79ms,4.10ms,89.69ms,1408255,1697252485,1697252500,,,,,
imi-workerman,16.73ms,10.42ms,193.90ms,472945,1697252502,1697252517,,,,,
imi-workerman,30.06ms,18.37ms,309.45ms,262197,1697252519,1697252534,,,,,
imi-workerman,43.15ms,25.12ms,439.29ms,181541,1697252536,1697252551,,,,,
imi-workerman,56.31ms,33.32ms,549.49ms,139269,1697252553,1697252569,,,,,
imi-workerman-mysql-raw,5.25ms,3.32ms,89.96ms,1517700,1697253458,1697253473,,,,,
imi-workerman-mysql-raw,11.14ms,6.43ms,120.86ms,704141,1697253475,1697253491,,,,,
imi-workerman-mysql-raw,19.44ms,11.20ms,199.21ms,402823,1697253493,1697253508,,,,,
imi-workerman-mysql-raw,28.12ms,17.57ms,319.28ms,281788,1697253510,1697253525,,,,,
imi-workerman-mysql-raw,36.74ms,23.98ms,700.64ms,216786,1697253527,1697253542,,,,,
imi-workerman-pgsql,5.32ms,3.64ms,69.30ms,1521569,1697254213,1697254228,,,,,
imi-workerman-pgsql,15.02ms,9.05ms,191.10ms,524948,1697254230,1697254245,,,,,
imi-workerman-pgsql,26.89ms,16.68ms,282.57ms,294430,1697254247,1697254263,,,,,
imi-workerman-pgsql,38.25ms,22.37ms,351.36ms,204906,1697254265,1697254280,,,,,
imi-workerman-pgsql,49.60ms,28.05ms,569.35ms,157498,1697254282,1697254297,,,,,
imi-workerman-pgsql-raw,5.51ms,3.15ms,70.36ms,1419487,1697254962,1697254977,,,,,
imi-workerman-pgsql-raw,14.41ms,8.31ms,137.15ms,542663,1697254979,1697254994,,,,,
imi-workerman-pgsql-raw,22.90ms,12.77ms,169.24ms,341004,1697254996,1697255011,,,,,
imi-workerman-pgsql-raw,30.72ms,18.54ms,264.52ms,255961,1697255013,1697255028,,,,,
imi-workerman-pgsql-raw,38.06ms,20.96ms,360.81ms,204970,1697255030,1697255045,,,,,
inverno-postgres,1.75ms,1.78ms,34.18ms,5270264,1697256021,1697256037,,,,,
inverno-postgres,5.69ms,6.10ms,58.09ms,1927545,1697256039,1697256054,,,,,
inverno-postgres,8.75ms,6.74ms,52.07ms,968647,1697256056,1697256071,,,,,
inverno-postgres,11.96ms,7.99ms,55.10ms,647713,1697256073,1697256088,,,,,
inverno-postgres,15.66ms,8.47ms,67.14ms,486620,1697256090,1697256105,,,,,
javalin-postgres,4.81ms,7.31ms,234.07ms,3117076,1697257820,1697257835,,,,,
javalin-postgres,96.58ms,550.13ms,7.78s,1004741,1697257837,1697257853,,0.0,0.0,0.0,164.0
javalin-postgres,144.61ms,718.53ms,5.87s,510214,1697257855,1697257870,,0.0,0.0,0.0,191.0
javalin-postgres,97.04ms,476.58ms,4.57s,329184,1697257872,1697257887,,0.0,0.0,0.0,130.0
javalin-postgres,14.07ms,8.40ms,112.06ms,248739,1697257889,1697257904,,0.0,0.0,0.0,88.0
jawn,1.89ms,539.70us,19.67ms,4028794,1697258620,1697258635,,,,,
jawn,7.60ms,3.79ms,65.39ms,1026315,1697258637,1697258652,,,,,
jawn,14.81ms,5.57ms,87.74ms,515978,1697258654,1697258670,,,,,
jawn,22.49ms,7.45ms,104.62ms,338315,1697258672,1697258687,,,,,
jawn,29.79ms,8.68ms,129.75ms,254948,1697258689,1697258704,,,,,
jewelia,29.00ms,19.73ms,132.16ms,281923,1697260940,1697260956,,,,,
jewelia,33.57ms,14.69ms,142.13ms,231595,1697260958,1697260973,,,,,
jewelia,45.06ms,12.05ms,176.59ms,168353,1697260975,1697260990,,,,,
jewelia,60.91ms,12.82ms,247.30ms,124517,1697260992,1697261007,,,,,
jewelia,76.49ms,17.99ms,386.06ms,99119,1697261009,1697261024,,,,,
jooby,2.82ms,2.42ms,39.31ms,2997709,1697262446,1697262461,,,,,
jooby,7.38ms,2.26ms,75.99ms,1047266,1697262463,1697262479,,,,,
jooby,14.45ms,2.13ms,72.12ms,525454,1697262481,1697262496,,,,,
jooby,21.63ms,2.10ms,103.12ms,350412,1697262498,1697262513,,,,,
jooby,28.74ms,2.39ms,79.74ms,263716,1697262515,1697262530,,,,,
jooby-jetty,2.49ms,4.53ms,221.13ms,3937706,1697263330,1697263345,,,,,
jooby-jetty,258.92ms,459.78ms,2.46s,1092056,1697263347,1697263362,,,,,
jooby-jetty,117.58ms,417.03ms,3.16s,540887,1697263364,1697263380,,0.0,0.0,0.0,319.0
jooby-jetty,16.74ms,123.67ms,2.62s,358827,1697263382,1697263397,,0.0,0.0,0.0,137.0
jooby-jetty,10.40ms,1.86ms,166.31ms,268754,1697263399,1697263414,,0.0,0.0,0.0,76.0
jooby-mvc,1.72ms,1.28ms,32.53ms,4760153,1697264204,1697264220,,,,,
jooby-mvc,7.09ms,838.43us,56.15ms,1071022,1697264222,1697264237,,,,,
jooby-mvc,14.24ms,1.27ms,67.21ms,532325,1697264239,1697264254,,,,,
jooby-mvc,21.33ms,1.73ms,41.64ms,355337,1697264256,1697264271,,,,,
jooby-mvc,28.89ms,4.37ms,77.15ms,262660,1697264273,1697264288,,,,,
jooby-netty,1.67ms,1.29ms,32.94ms,4930913,1697265079,1697265094,,,,,
jooby-netty,7.14ms,746.09us,57.28ms,1063139,1697265096,1697265111,,,,,
jooby-netty,14.27ms,1.05ms,40.17ms,531283,1697265113,1697265128,,,,,
jooby-netty,21.27ms,1.93ms,43.44ms,356435,1697265130,1697265145,,,,,
jooby-netty,28.52ms,2.15ms,53.71ms,265773,1697265147,1697265162,,,,,
jooby-pgclient,1.07ms,771.08us,20.41ms,7600060,1697265813,1697265828,,,,,
jooby-pgclient,4.20ms,2.10ms,36.17ms,1896588,1697265830,1697265845,,,,,
jooby-pgclient,8.07ms,2.52ms,45.87ms,959040,1697265847,1697265862,,,,,
jooby-pgclient,11.92ms,2.92ms,52.09ms,642635,1697265864,1697265879,,,,,
jooby-pgclient,15.75ms,3.44ms,62.97ms,482949,1697265881,1697265897,,,,,
just,1.94ms,12.88ms,319.01ms,8792417,1697266683,1697266699,,,,,
just,5.07ms,13.71ms,323.91ms,1921627,1697266701,1697266716,,,,,
just,8.91ms,13.99ms,328.60ms,970365,1697266718,1697266733,,,,,
just,12.68ms,13.31ms,332.20ms,647385,1697266735,1697266750,,,,,
just,16.68ms,14.94ms,341.89ms,486712,1697266752,1697266767,,,,,
kami,2.30ms,1.70ms,54.36ms,3567003,1697267676,1697267691,,,,,
kami,10.33ms,3.79ms,178.21ms,743155,1697267693,1697267708,,,,,
kami,20.50ms,5.24ms,236.02ms,372572,1697267710,1697267725,,,,,
kami,30.65ms,6.49ms,260.95ms,248589,1697267727,1697267742,,,,,
kami,40.81ms,6.54ms,261.72ms,186124,1697267744,1697267760,,,,,
kemal,3.34ms,3.65ms,174.56ms,2381453,1697268658,1697268673,,,,,
kemal,15.95ms,4.16ms,182.05ms,479059,1697268675,1697268690,,,,,
kemal,31.84ms,6.53ms,212.14ms,239123,1697268692,1697268707,,,,,
kemal,47.86ms,7.26ms,257.88ms,158555,1697268709,1697268725,,,,,
kemal,63.81ms,8.11ms,189.63ms,118737,1697268727,1697268742,,,,,
kemal-concurrent-queries,3.28ms,2.36ms,155.19ms,2370522,1697269328,1697269343,,,,,
kemal-concurrent-queries,17.86ms,9.63ms,308.88ms,436088,1697269345,1697269361,,,,,
kemal-concurrent-queries,35.22ms,10.14ms,330.85ms,217311,1697269363,1697269378,,,,,
kemal-concurrent-queries,52.78ms,11.20ms,450.54ms,144243,1697269380,1697269395,,,,,
kemal-concurrent-queries,70.09ms,7.02ms,177.80ms,108067,1697269397,1697269412,,,,,
kit,3.24ms,3.18ms,74.46ms,2692863,1697269917,1697269932,,,,,
kit,7.13ms,1.26ms,55.39ms,1068020,1697269934,1697269949,,,,,
kit,14.23ms,1.44ms,42.83ms,533202,1697269951,1697269966,,,,,
kit,21.42ms,2.20ms,86.24ms,354228,1697269968,1697269984,,,,,
kit,28.59ms,2.35ms,80.77ms,265139,1697269986,1697270001,,,,,
klein,1.22s,681.86ms,6.25s,5328,1697270992,1697271007,,,,,
klein,2.49s,1.08s,6.47s,1889,1697271009,1697271024,,0.0,0.0,0.0,34.0
klein,3.64s,1.42s,6.07s,1050,1697271026,1697271041,,0.0,0.0,0.0,118.0
klein,3.87s,1.65s,7.65s,680,1697271043,1697271058,,0.0,0.0,0.0,31.0
klein,4.97s,1.51s,6.96s,429,1697271060,1697271076,,0.0,0.0,0.0,54.0
koa,12.06ms,6.78ms,96.74ms,665860,1697271678,1697271693,,,,,
koa,32.29ms,9.04ms,207.67ms,236397,1697271695,1697271710,,,,,
koa,55.70ms,11.27ms,209.05ms,136290,1697271712,1697271727,,,,,
koa,78.94ms,14.77ms,341.16ms,96101,1697271729,1697271744,,,,,
koa,102.67ms,17.85ms,427.99ms,73904,1697271746,1697271761,,,,,
koa-mysql,9.56ms,2.04ms,72.52ms,796614,1697272299,1697272314,,,,,
koa-mysql,32.13ms,5.49ms,88.29ms,235981,1697272316,1697272332,,,,,
koa-mysql,56.73ms,8.34ms,137.04ms,133512,1697272334,1697272349,,,,,
koa-mysql,82.12ms,11.02ms,175.54ms,92138,1697272351,1697272366,,,,,
koa-mysql,110.80ms,19.63ms,224.23ms,68248,1697272368,1697272383,,,,,
koa-postgres,8.96ms,1.85ms,59.04ms,848096,1697272928,1697272943,,,,,
koa-postgres,29.39ms,5.72ms,92.13ms,258166,1697272945,1697272961,,,,,
koa-postgres,51.33ms,9.43ms,178.21ms,147598,1697272963,1697272978,,,,,
koa-postgres,73.45ms,10.11ms,141.97ms,103061,1697272980,1697272995,,,,,
koa-postgres,98.98ms,22.90ms,213.19ms,76424,1697272997,1697273012,,,,,
kooby,1.67ms,1.22ms,39.25ms,4871422,1697273717,1697273732,,,,,
kooby,7.17ms,659.49us,44.08ms,1059386,1697273734,1697273749,,,,,
kooby,14.27ms,1.15ms,37.19ms,531349,1697273751,1697273766,,,,,
kooby,21.50ms,1.57ms,49.56ms,352683,1697273768,1697273783,,,,,
kooby,28.67ms,1.82ms,46.58ms,264401,1697273785,1697273800,,,,,
ktor,8.74ms,9.81ms,78.74ms,1265199,1697274666,1697274681,,,,,
ktor,8.75ms,1.04ms,30.28ms,867635,1697274683,1697274698,,,,,
ktor,16.57ms,1.39ms,40.33ms,457703,1697274700,1697274715,,,,,
ktor,24.42ms,1.90ms,53.35ms,310417,1697274717,1697274732,,,,,
ktor,32.33ms,2.11ms,60.48ms,234409,1697274734,1697274749,,,,,
ktor-cio,10.09ms,25.52ms,484.51ms,1037972,1697275617,1697275632,,,,,
ktor-cio,13.02ms,25.29ms,489.54ms,718556,1697275634,1697275649,,,,,
ktor-cio,20.08ms,25.26ms,486.05ms,426681,1697275651,1697275666,,,,,
ktor-cio,27.29ms,25.17ms,470.54ms,302141,1697275668,1697275684,,,,,
ktor-cio,34.80ms,26.35ms,492.54ms,232482,1697275686,1697275701,,,,,
ktor-exposed-dsl,5.65ms,1.04ms,22.58ms,1346772,1697276907,1697276922,,,,,
ktor-exposed-dsl,12.10ms,2.03ms,59.77ms,629027,1697276924,1697276939,,,,,
ktor-exposed-dsl,19.74ms,1.68ms,50.47ms,383978,1697276941,1697276956,,,,,
ktor-exposed-dsl,27.67ms,2.47ms,61.02ms,273863,1697276958,1697276973,,,,,
ktor-exposed-dsl,35.42ms,2.40ms,74.89ms,213981,1697276975,1697276990,,,,,
ktor-jasync,7.88ms,4.08ms,44.54ms,1019575,1697277728,1697277743,,,,,
ktor-jasync,30.55ms,8.88ms,93.30ms,251937,1697277745,1697277760,,,,,
ktor-jasync,58.25ms,12.51ms,139.43ms,130144,1697277762,1697277777,,,,,
ktor-jasync,85.41ms,15.98ms,153.47ms,88632,1697277779,1697277794,,,,,
ktor-jasync,116.86ms,20.49ms,220.01ms,64733,1697277796,1697277812,,,,,
ktor-jetty,17.00ms,9.44ms,217.73ms,462150,1697278680,1697278695,,,,,
ktor-jetty,14.37ms,8.21ms,219.76ms,546650,1697278697,1697278712,,,,,
ktor-jetty,19.34ms,6.29ms,223.32ms,392116,1697278714,1697278729,,,,,
ktor-jetty,24.38ms,6.80ms,234.17ms,304838,1697278731,1697278746,,,,,
ktor-jetty,32.01ms,6.50ms,239.64ms,232914,1697278748,1697278763,,,,,
ktor-pgclient,3.22ms,2.21ms,48.58ms,2521578,1697279664,1697279679,,,,,
ktor-pgclient,5.90ms,2.27ms,39.94ms,1301173,1697279681,1697279696,,,,,
ktor-pgclient,9.99ms,2.48ms,41.74ms,760318,1697279698,1697279713,,,,,
ktor-pgclient,14.35ms,2.99ms,44.10ms,528631,1697279715,1697279730,,,,,
ktor-pgclient,18.77ms,3.62ms,48.27ms,403906,1697279732,1697279748,,,,,
ktor-reactivepg,13.56ms,672.02us,26.75ms,558304,1697280585,1697280600,,,,,
ktor-reactivepg,68.10ms,2.28ms,79.45ms,111192,1697280602,1697280618,,,,,
ktor-reactivepg,136.12ms,3.50ms,146.11ms,55606,1697280620,1697280635,,,,,
ktor-reactivepg,204.99ms,5.88ms,214.25ms,36847,1697280637,1697280652,,,,,
ktor-reactivepg,273.59ms,7.02ms,284.71ms,27414,1697280654,1697280669,,,,,
kumbiaphp,12.29ms,17.32ms,229.54ms,938937,1697281614,1697281629,,,,,
kumbiaphp,11.56ms,6.48ms,254.40ms,675103,1697281631,1697281646,,,,,
kumbiaphp,21.63ms,10.91ms,245.10ms,357839,1697281648,1697281663,,,,,
kumbiaphp,31.93ms,12.86ms,264.54ms,240301,1697281665,1697281680,,,,,
kumbiaphp,42.03ms,13.76ms,237.75ms,181251,1697281682,1697281697,,,,,
kumbiaphp-raw,11.68ms,15.06ms,213.75ms,930073,1697282493,1697282508,,,,,
kumbiaphp-raw,12.42ms,9.72ms,180.82ms,667820,1697282510,1697282525,,,,,
kumbiaphp-raw,21.39ms,11.88ms,296.24ms,364565,1697282527,1697282542,,,,,
kumbiaphp-raw,30.72ms,12.20ms,278.12ms,249139,1697282544,1697282559,,,,,
kumbiaphp-raw,40.46ms,14.73ms,277.14ms,189083,1697282561,1697282576,,,,,
kumbiaphp-workerman,1.82ms,1.27ms,32.99ms,4455995,1697283400,1697283415,,,,,
kumbiaphp-workerman,7.20ms,4.41ms,77.61ms,1097353,1697283417,1697283433,,,,,
kumbiaphp-workerman,14.44ms,8.61ms,125.75ms,544948,1697283435,1697283450,,,,,
kumbiaphp-workerman,21.64ms,12.40ms,203.50ms,361701,1697283452,1697283467,,,,,
kumbiaphp-workerman,28.93ms,16.54ms,303.34ms,270881,1697283469,1697283484,,,,,
kumbiaphp-workerman-mysql,2.08ms,1.27ms,41.11ms,3806288,1697284289,1697284305,,,,,
kumbiaphp-workerman-mysql,10.16ms,6.12ms,128.84ms,779376,1697284307,1697284322,,,,,
kumbiaphp-workerman-mysql,20.16ms,11.31ms,223.45ms,388075,1697284324,1697284339,,,,,
kumbiaphp-workerman-mysql,30.45ms,18.34ms,284.61ms,258303,1697284341,1697284356,,,,,
kumbiaphp-workerman-mysql,40.95ms,25.49ms,523.80ms,193503,1697284358,1697284373,,,,,
lapis,3.72ms,6.11ms,301.45ms,2474309,1697285205,1697285220,,,,,
lapis,16.92ms,20.66ms,587.76ms,517072,1697285222,1697285237,,,,,
lapis,56.53ms,172.06ms,2.30s,257062,1697285239,1697285254,,,,,
lapis,63.82ms,146.70ms,2.31s,169563,1697285256,1697285272,,,,,
lapis,92.04ms,207.72ms,2.58s,126597,1697285274,1697285289,,,,,
laravel,69.80ms,53.33ms,463.43ms,118799,1697286440,1697286456,,,,,
laravel,87.74ms,33.20ms,348.77ms,86800,1697286458,1697286473,,,,,
laravel,115.71ms,31.46ms,367.33ms,65383,1697286475,1697286490,,,,,
laravel,142.98ms,34.45ms,434.72ms,52806,1697286492,1697286507,,,,,
laravel,170.70ms,30.39ms,431.54ms,44214,1697286509,1697286524,,,,,
laravel-laravel-s,133.62ms,542.95ms,5.65s,290947,1697287732,1697287747,,,,,
laravel-laravel-s,62.97ms,37.87ms,223.29ms,123192,1697287749,1697287764,,,,,
laravel-laravel-s,171.12ms,311.35ms,2.67s,75294,1697287766,1697287781,,,,,
laravel-laravel-s,140.69ms,77.44ms,433.07ms,54353,1697287783,1697287798,,,,,
laravel-laravel-s,179.14ms,88.61ms,498.06ms,42397,1697287800,1697287815,,,,,
laravel-roadrunner,105.12ms,6.31ms,127.78ms,71957,1697288719,1697288734,,,,,
laravel-roadrunner,139.31ms,8.44ms,158.16ms,54198,1697288736,1697288751,,,,,
laravel-roadrunner,189.52ms,13.01ms,209.49ms,39740,1697288753,1697288769,,,,,
laravel-roadrunner,239.76ms,17.96ms,270.98ms,31461,1697288771,1697288786,,,,,
laravel-roadrunner,301.79ms,22.91ms,318.38ms,24922,1697288788,1697288803,,,,,
laravel-swoole,28.20ms,6.98ms,145.73ms,270315,1697290012,1697290027,,,,,
laravel-swoole,53.78ms,6.17ms,143.84ms,140862,1697290029,1697290044,,,,,
laravel-swoole,82.57ms,6.74ms,170.86ms,91628,1697290046,1697290061,,,,,
laravel-swoole,111.24ms,7.62ms,202.04ms,67945,1697290063,1697290078,,,,,
laravel-swoole,140.13ms,9.81ms,234.60ms,53904,1697290080,1697290095,,,,,
laravel-workerman,14.62ms,6.72ms,80.55ms,524756,1697291059,1697291074,,,,,
laravel-workerman,36.13ms,19.96ms,272.00ms,217460,1697291076,1697291091,,,,,
laravel-workerman,61.96ms,35.27ms,534.78ms,127283,1697291093,1697291108,,,,,
laravel-workerman,83.99ms,32.58ms,229.49ms,90155,1697291110,1697291125,,,,,
laravel-workerman,116.58ms,78.03ms,924.21ms,69844,1697291127,1697291143,,,,,
light-4j,2.91ms,5.55ms,163.02ms,4049846,1697294223,1697294238,,,,,
light-4j,7.09ms,0.89ms,63.00ms,1072896,1697294240,1697294255,,,,,
light-4j,14.12ms,1.43ms,216.56ms,537110,1697294257,1697294272,,,,,
light-4j,21.15ms,1.86ms,83.65ms,358398,1697294274,1697294289,,,,,
light-4j,28.28ms,2.34ms,232.74ms,267947,1697294291,1697294307,,,,,
lithium,357.53us,122.47us,14.99ms,4666459,1697295213,1697295228,,0.0,0.0,0.0,1.0
lithium,1.78ms,455.43us,14.28ms,948076,1697295230,1697295245,,0.0,0.0,0.0,13.0
lithium,3.51ms,770.44us,33.77ms,475405,1697295247,1697295262,,0.0,0.0,0.0,46.0
lithium,5.31ms,1.03ms,35.12ms,317890,1697295264,1697295280,,0.0,0.0,0.0,18.0
lithium,7.08ms,1.27ms,40.87ms,238449,1697295282,1697295297,,0.0,0.0,0.0,26.0
lithium-postgres,263.89us,47.01us,6.29ms,4696760,1697296222,1697296237,,,,,
lithium-postgres,1.18ms,245.80us,12.65ms,1068272,1697296239,1697296254,,0.0,0.0,0.0,28.0
lithium-postgres,2.34ms,390.69us,14.02ms,540317,1697296256,1697296271,,0.0,0.0,0.0,29.0
lithium-postgres,3.51ms,518.22us,13.27ms,359869,1697296273,1697296288,,0.0,0.0,0.0,48.0
lithium-postgres,4.69ms,682.90us,17.32ms,269724,1697296290,1697296305,,0.0,0.0,0.0,50.0
lithium-postgres-beta,263.64us,49.15us,8.41ms,4713222,1697297135,1697297150,,0.0,0.0,0.0,7.0
lithium-postgres-beta,1.33ms,7.80ms,639.27ms,1069615,1697297152,1697297167,,0.0,0.0,0.0,92.0
lithium-postgres-beta,2.34ms,399.42us,10.33ms,540968,1697297169,1697297184,,0.0,0.0,0.0,65.0
lithium-postgres-beta,3.51ms,495.10us,19.19ms,360296,1697297186,1697297201,,0.0,0.0,0.0,25.0
lithium-postgres-beta,4.68ms,601.01us,12.41ms,270313,1697297203,1697297218,,0.0,0.0,0.0,22.0
lucky,3.74ms,2.83ms,142.85ms,2091229,1697299414,1697299429,,,,,
lucky,18.17ms,4.99ms,168.22ms,420453,1697299431,1697299446,,,,,
lucky,36.25ms,5.86ms,223.13ms,209453,1697299448,1697299463,,,,,
lucky,54.36ms,7.71ms,205.66ms,139492,1697299465,1697299480,,,,,
lucky,72.58ms,8.26ms,197.49ms,104328,1697299482,1697299498,,,,,
lumen,56.47ms,37.87ms,359.13ms,141045,1697300701,1697300716,,,,,
lumen,77.30ms,29.67ms,382.07ms,98711,1697300718,1697300733,,,,,
lumen,104.38ms,30.21ms,348.83ms,72605,1697300735,1697300750,,,,,
lumen,131.05ms,33.00ms,392.73ms,57711,1697300752,1697300767,,,,,
lumen,157.72ms,30.38ms,461.61ms,47855,1697300769,1697300784,,,,,
lumen-laravel-s,23.31ms,18.45ms,120.08ms,359851,1697301998,1697302013,,,,,
