frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,5xx,connect,read,write,timeout
micronaut-data-jdbc,16.29ms,15.74ms,231.33ms,555502.0,1697316976,1697316991,,,,,
micronaut-data-jdbc,26.75ms,19.22ms,196.45ms,302200.0,1697316993,1697317008,,,,,
micronaut-data-jdbc,38.00ms,23.28ms,247.02ms,206115.0,1697317010,1697317025,,,,,
micronaut-data-jdbc,49.41ms,26.91ms,230.28ms,156319.0,1697317027,1697317042,,,,,
micronaut-data-jdbc-graalvm,12.87ms,14.58ms,200.30ms,731412.0,1697317810,1697317825,,,,,
micronaut-data-jdbc-graalvm,26.51ms,22.79ms,255.05ms,326814.0,1697317827,1697317843,,,,,
micronaut-data-jdbc-graalvm,45.27ms,35.53ms,341.30ms,183446.0,1697317845,1697317860,,,,,
micronaut-data-jdbc-graalvm,61.12ms,40.20ms,353.92ms,129387.0,1697317862,1697317877,,,,,
micronaut-data-jdbc-graalvm,76.62ms,44.24ms,350.69ms,101289.0,1697317879,1697317894,,,,,
micronaut-data-mongodb,13.39ms,8.35ms,113.04ms,587587.0,1697318618,1697318633,,,,,
micronaut-data-mongodb,44.38ms,18.54ms,236.26ms,172070.0,1697318635,1697318650,,,,,
micronaut-data-mongodb,100.87ms,43.85ms,273.57ms,75084.0,1697318652,1697318667,,,,,
micronaut-data-mongodb,135.61ms,48.30ms,296.30ms,55708.0,1697318669,1697318684,,,,,
micronaut-data-mongodb,190.10ms,66.57ms,379.67ms,39580.0,1697318686,1697318702,,,,,
micronaut-data-mongodb-graalvm,18.89ms,20.92ms,215.28ms,537960.0,1697319535,1697319550,,,,,
micronaut-data-mongodb-graalvm,47.67ms,32.45ms,264.05ms,167317.0,1697319552,1697319567,,,,,
micronaut-data-mongodb-graalvm,86.58ms,46.29ms,360.76ms,89236.0,1697319569,1697319584,,,,,
micronaut-data-mongodb-graalvm,123.41ms,54.78ms,361.54ms,61621.0,1697319586,1697319601,,,,,
micronaut-data-mongodb-graalvm,160.00ms,65.31ms,443.14ms,47255.0,1697319603,1697319619,,,,,
micronaut-graalvm,11.58ms,7.15ms,81.28ms,703562.0,1697320513,1697320528,,,,,
micronaut-graalvm,16.84ms,9.37ms,97.24ms,480509.0,1697320530,1697320546,,,,,
micronaut-graalvm,23.06ms,10.72ms,103.91ms,343995.0,1697320548,1697320563,,,,,
micronaut-graalvm,29.82ms,10.99ms,109.16ms,261019.0,1697320565,1697320580,,,,,
micronaut-graalvm,37.44ms,11.92ms,165.30ms,205902.0,1697320582,1697320597,,,,,
